_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2398758,4155006,2017.0,2020.0,1955.0,PRIVATE,12,Toronto-St. Paul's,1065 EGLINTON AVE W,4,34,2020-11-10,75,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,2.0,4.0,,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,S1224,43.698898756800006,-79.4340201951,310102.647,4839662.339
2398759,4154492,2017.0,2020.0,1958.0,PRIVATE,8,Eglinton-Lawrence,47 EUPHRASIA DR,3,26,2020-11-10,82,Evaluation needs to be conducted in 2 years,18,4.0,5.0,3.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0826,43.712421686099994,-79.4606406052,307956.24600000004,4841163.303
2398760,4154229,2017.0,2020.0,1968.0,PRIVATE,7,Humber River-Black Creek,2770 JANE ST,4,144,2020-11-10,75,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,,W0729,43.7474006174,-79.5159466744,303500.287,4845048.686000001
2398761,4154239,2017.0,2020.0,1975.0,PRIVATE,7,Humber River-Black Creek,2775 JANE ST,17,198,2020-11-10,69,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,W0730,43.7486644671,-79.5146201429,303607.148,4845189.076
2398762,4154424,2017.0,2020.0,1955.0,PRIVATE,6,York Centre,2854 KEELE ST,3,11,2020-11-10,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,5.0,3.0,3.0,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,3.0,,N0627,43.7316216812,-79.48367675109999,306099.51300000004,4843295.718
2398763,4154422,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,2864 KEELE ST,3,11,2020-11-10,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,,,5.0,5.0,5.0,3.0,5.0,4.0,,3.0,3.0,,N0627,43.732140253699995,-79.4838447849,306085.967,4843353.326
2398764,4154419,2017.0,2020.0,1950.0,PRIVATE,6,York Centre,2880 KEELE ST,3,11,2020-11-10,70,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,,3.0,2.0,3.0,5.0,4.0,3.0,3.0,,4.0,4.0,,N0627,43.7330831623,-79.4839523321,306088.5,4843477.583000001
2398765,4154230,2017.0,2020.0,1971.0,PRIVATE,7,Humber River-Black Creek,2850 JANE ST,13,156,2020-11-10,71,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,W0729,43.750094613,-79.516913628,303422.212,4845348.952
2398766,4154300,2017.0,2020.0,1957.0,PRIVATE,5,York South-Weston,2370 KEELE ST,4,46,2020-11-10,83,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,3.0,,W0529,43.706451928999996,-79.478254085,306536.791,4840500.558
2398767,4154301,2017.0,2020.0,1957.0,PRIVATE,5,York South-Weston,2368 KEELE ST,4,47,2020-11-10,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0529,43.70619654,-79.47813377899999,306573.365,4840472.875
2398768,4153472,2017.0,2020.0,1963.0,PRIVATE,13,Toronto Centre,392 SHERBOURNE ST,10,128,2020-11-10,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,,S1326,43.664096113199996,-79.3738282072,314960.149,4835801.501
2398769,4153223,2017.0,2020.0,1960.0,PRIVATE,11,University-Rosedale,161 ST GEORGE ST,7,62,2020-11-10,87,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,S1127,43.670260332,-79.40054649,312804.196,4836484.301
2398770,4155600,2017.0,2020.0,1973.0,TCHC,13,Toronto Centre,155 SHERBOURNE ST,16,301,2020-11-10,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1329,43.6555922823,-79.3695219097,315308.923,4834857.287
2398771,4153462,2017.0,2020.0,1970.0,TCHC,13,Toronto Centre,423 YONGE ST,20,340,2020-11-10,67,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,4.0,4.0,3.0,,3.0,3.0,,S1328,43.6602721446,-79.3823063131,314276.997,4835375.715
2398772,4154019,2017.0,2020.0,1954.0,PRIVATE,8,Eglinton-Lawrence,2730 YONGE ST,7,63,2020-11-10,90,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0829,43.7180354944,-79.4010377857,312758.613,4841791.045
2398773,4155176,2017.0,2020.0,1968.0,PRIVATE,5,York South-Weston,200 WOOLNER AVE,16,304,2020-11-10,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0539,43.672863752299996,-79.4916650817,305456.466,4836767.943
2398774,4155177,2017.0,2020.0,1968.0,PRIVATE,5,York South-Weston,210 WOOLNER AVE,9,188,2020-11-10,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0539,43.6724874723,-79.4924156199,305395.95,4836726.135
2398775,4155003,2017.0,2020.0,1949.0,PRIVATE,12,Toronto-St. Paul's,1996 BATHURST ST,4,39,2020-11-10,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,2.0,4.0,,5.0,5.0,5.0,4.0,3.0,3.0,,4.0,3.0,,S1224,43.6991289014,-79.425200068,310813.582,4839688.522
2398776,4155002,2017.0,2020.0,1954.0,PRIVATE,12,Toronto-St. Paul's,1998 BATHURST ST,3,19,2020-11-10,64,Evaluation needs to be conducted in 1 year,16,3.0,4.0,5.0,2.0,3.0,2.0,,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,,S1224,43.699408188,-79.425298336,310805.37100000004,4839720.498
2398777,4153199,2017.0,2020.0,2004.0,PRIVATE,11,University-Rosedale,25 BEDFORD RD,8,62,2020-11-10,86,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,S1127,43.670003806000004,-79.397710763,313032.908,4836456.077
2398778,4154994,2017.0,2020.0,1955.0,PRIVATE,12,Toronto-St. Paul's,1592 BATHURST ST,4,35,2020-11-10,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1229,43.687646650699996,-79.4205557001,311189.091,4838413.223999999
2398779,4154993,2017.0,2020.0,1948.0,PRIVATE,12,Toronto-St. Paul's,1594 BATHURST ST,3,22,2020-11-10,69,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,S1229,43.687863917,-79.4206373441,311182.48699999996,4838437.357
2398780,4153477,2017.0,2020.0,1927.0,PRIVATE,13,Toronto Centre,134 CARLTON ST,3,35,2020-11-10,73,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,3.0,4.0,4.0,,4.0,,,4.0,4.0,3.0,3.0,4.0,4.0,,3.0,,,S1326,43.663016123999995,-79.375476419,314827.13399999996,4835682.272
2398781,4153476,2017.0,2020.0,1973.0,PRIVATE,13,Toronto Centre,140 CARLTON ST,23,375,2020-11-10,82,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1326,43.66315507,-79.375194012,314849.88800000004,4835697.742
2398782,4152961,2017.0,2020.0,1960.0,PRIVATE,4,Parkdale-High Park,75 SPENCER AVE,9,71,2020-11-10,70,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,,S0437,43.636789031999996,-79.429849981,310444.292,4832763.44
2398783,4153486,2017.0,2020.0,1968.0,PRIVATE,13,Toronto Centre,100 ALEXANDER ST,12,96,2020-11-10,74,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1326,43.664161955299996,-79.3792187274,314525.392,4835808.179
2398784,4156295,2017.0,2020.0,1967.0,PRIVATE,5,York South-Weston,1765 WESTON RD,25,246,2020-11-09,72,Evaluation needs to be conducted in 2 years,20,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,W0527,43.6990639559,-79.5119719596,303819.476,4839678.778
2398785,4156554,2017.0,2020.0,1970.0,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2020-11-09,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,,E2431,43.7638127672,-79.20381674149999,328631.854,4846914.233
2398786,4156451,2017.0,2020.0,1960.0,PRIVATE,1,Etobicoke North,25 BERGAMOT AVE,4,73,2020-11-09,72,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,,W0130,43.716209723999995,-79.557077624,300184.917,4841586.092
2398787,4155995,2017.0,2020.0,1960.0,PRIVATE,1,Etobicoke North,27 BERGAMOT AVE,7,130,2020-11-09,69,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0130,43.715262532,-79.55665061100001,300219.248,4841480.8610000005
2398788,4155787,2017.0,2020.0,2001.0,TCHC,14,Toronto-Danforth,10 BOULTBEE AVE,11,167,2020-11-09,84,Evaluation needs to be conducted in 2 years,20,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,S1430,43.672840218800005,-79.339881471,317696.053,4836777.6280000005
2398789,4155477,2017.0,2020.0,1958.0,PRIVATE,3,Etobicoke-Lakeshore,2355 LAKE SHORE BLVD W,4,86,2020-11-09,75,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,W0336,43.61606574100001,-79.48769627729999,305777.4,4830458.074
2398790,4155476,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,2361 LAKE SHORE BLVD W,4,47,2020-11-09,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,,W0336,43.6158682454,-79.4878084713,305768.347,4830436.132
2398791,4155475,2017.0,2020.0,1959.0,PRIVATE,3,Etobicoke-Lakeshore,2369 LAKE SHORE BLVD W,4,87,2020-11-09,75,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,3.0,3.0,4.0,,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,W0336,43.615736635,-79.48788213569999,305762.403,4830421.51
2398792,4154231,2017.0,2020.0,1970.0,PRIVATE,7,Humber River-Black Creek,2940 JANE ST,13,153,2020-11-09,68,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,,W0729,43.753728376000005,-79.51778801020001,303352.137,4845751.71
2398793,4154233,2017.0,2020.0,1970.0,PRIVATE,7,Humber River-Black Creek,2970 JANE ST,14,164,2020-11-09,71,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,,W0729,43.7553825332,-79.5178201808,303349.587,4845935.472
2398794,4155480,2017.0,2020.0,1954.0,PRIVATE,3,Etobicoke-Lakeshore,2309 LAKE SHORE BLVD W,4,28,2020-11-09,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,4.0,,W0336,43.6177159242,-79.4864921975,305843.963,4830639.407
2398795,4156419,2017.0,2020.0,1974.0,PRIVATE,7,Humber River-Black Creek,215 GOSFORD BLVD,8,154,2020-11-09,74,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,,W0724,43.76926344100001,-79.52281062600001,302932.277,4847469.866
2398796,4156492,2017.0,2020.0,1974.0,PRIVATE,7,Humber River-Black Creek,235 GOSFORD BLVD,15,131,2020-11-09,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,,W0724,43.770115213000004,-79.522300555,302992.5,4847674.032
2398797,4155606,2017.0,2020.0,1969.0,TCHC,14,Toronto-Danforth,1555 QUEEN ST E,6,60,2020-11-09,71,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,,S1442,43.66565391,-79.318697282,319405.75899999996,4835983.683
2398798,4156243,2017.0,2020.0,1969.0,TCHC,14,Toronto-Danforth,1575 QUEEN ST E,6,60,2020-11-09,72,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,4.0,5.0,,4.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,,S1442,,,319453.024,4836005.915
2398799,4155920,2017.0,2020.0,1967.0,PRIVATE,5,York South-Weston,1775 WESTON RD,25,245,2020-11-09,65,Evaluation needs to be conducted in 1 year,19,4.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,,W0527,43.6994166431,-79.51287144,303746.982,4839717.978999999
2398800,4154489,2017.0,2020.0,1959.0,PRIVATE,8,Eglinton-Lawrence,771 LAWRENCE AVE W,3,10,2020-11-09,84,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0827,43.714044601000005,-79.45260206399999,308603.672,4841344.884
2398801,4154488,,2020.0,1959.0,PRIVATE,8,Eglinton-Lawrence,773 LAWRENCE AVE W,3,10,2020-11-09,71,Evaluation needs to be conducted in 2 years,16,3.0,4.0,1.0,4.0,4.0,5.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,,N0827,43.713971711999996,-79.452927496,308577.452,4841336.772
2398802,4154487,2018.0,2020.0,1961.0,PRIVATE,8,Eglinton-Lawrence,777 LAWRENCE AVE W,3,10,2020-11-09,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,1.0,4.0,4.0,5.0,,4.0,,,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,,N0827,43.713831691,-79.45359547,308523.63300000003,4841321.187
2398803,4155420,2018.0,2020.0,1964.0,PRIVATE,1,Etobicoke North,2313 ISLINGTON AVE,7,80,2020-11-08,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,4.0,,4.0,,2.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0131,43.7176295755,-79.5558080485,300287.597,4841742.787
2398804,4154785,2017.0,2020.0,1959.0,PRIVATE,16,Don Valley East,16 THE DONWAY E,4,61,2020-11-07,73,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,N1627,43.7362179741,-79.3411712705,317578.588,4843818.401000001
2398805,4155690,2017.0,2020.0,1970.0,PRIVATE,19,Beaches-East York,65 HALSEY AVE,9,113,2020-11-07,72,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1927,43.6989642067,-79.29871129189999,321008.876,4839687.079
2398806,4156468,2017.0,2020.0,1972.0,TCHC,20,Scarborough Southwest,10 GORDONRIDGE PL,16,217,2020-11-07,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,E2024,43.726954137,-79.252290284,324713.92100000003,4842838.544
2398807,4155957,2017.0,2020.0,1972.0,TCHC,20,Scarborough Southwest,30 GORDONRIDGE PL,17,231,2020-11-07,76,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,E2024,43.726764513,-79.250888477,324750.497,4842822.528
2398808,4155573,2017.0,2020.0,1972.0,TCHC,20,Scarborough Southwest,40 GORDONRIDGE PL,18,421,2020-11-07,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,,E2024,43.727612646000004,-79.251278648,324819.267,4842872.647
2398809,4476608,2018.0,2020.0,1925.0,PRIVATE,19,Beaches-East York,987 KINGSTON RD,3,15,2020-11-07,77,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,S1940,43.6803978497,-79.28612456399999,322028.70399999997,4837626.949
2398810,4155802,2017.0,2020.0,1956.0,PRIVATE,20,Scarborough Southwest,14 ENGELHART CRES,3,11,2020-11-07,76,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,E2021,43.7220330061,-79.30046916970001,320861.043,4842249.596
2398811,4154775,2017.0,2020.0,1950.0,PRIVATE,16,Don Valley East,1053 DON MILLS RD,4,40,2020-11-07,83,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,,N1627,43.7335260721,-79.3417293188,317534.2,4843519.24
2398812,4154778,2017.0,2020.0,1966.0,PRIVATE,16,Don Valley East,1059 DON MILLS RD,6,70,2020-11-07,68,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,,N1627,43.7346398069,-79.3419288019,317517.899,4843642.953
2398813,4154779,2017.0,2020.0,1960.0,PRIVATE,16,Don Valley East,1061 DON MILLS RD,4,40,2020-11-07,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,,N1627,43.735097283,-79.342235727,317493.08,4843693.732
2398814,4154983,2017.0,2020.0,1952.0,PRIVATE,12,Toronto-St. Paul's,194 VAUGHAN RD,4,22,2020-11-06,71,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,3.0,4.0,,3.0,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,,,S1229,43.6868615929,-79.4228739886,311002.268,4838325.831
2398815,4152977,2017.0,2020.0,1959.0,PRIVATE,4,Parkdale-High Park,137 DUNN AVE,4,21,2020-11-06,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0437,43.636151700000006,-79.43227982399999,310248.294,4832692.487
2398816,4154982,2017.0,2020.0,1955.0,PRIVATE,12,Toronto-St. Paul's,214 VAUGHAN RD,6,31,2020-11-06,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,S1229,43.6873436223,-79.4236433658,310940.19399999996,4838379.329
2398817,4154987,2017.0,2020.0,1938.0,PRIVATE,12,Toronto-St. Paul's,229 VAUGHAN RD,4,24,2020-11-06,80,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,5.0,4.0,,4.0,,,S1229,43.687936684700006,-79.4236664523,310938.274,4838445.218
2398818,4154988,2017.0,2020.0,1926.0,PRIVATE,12,Toronto-St. Paul's,231 VAUGHAN RD,4,52,2020-11-06,72,Evaluation needs to be conducted in 2 years,13,3.0,4.0,4.0,3.0,,4.0,,4.0,,,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,,,S1229,43.6880599836,-79.42414197789999,310899.92600000004,4838458.881
2398819,4154412,2017.0,2020.0,1965.0,PRIVATE,6,York Centre,2782 KEELE ST,4,27,2020-11-06,70,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,3.0,2.0,4.0,,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,N0627,43.7279008262,-79.4829037793,306161.851,4842882.356000001
2398820,4153358,2017.0,2020.0,1925.0,PRIVATE,12,Toronto-St. Paul's,320 AVENUE RD,4,24,2020-11-06,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,S1237,43.680275983,-79.399224134,312909.538,4837597.137
2398821,4153364,2017.0,2020.0,1925.0,PRIVATE,12,Toronto-St. Paul's,340 AVENUE RD,4,24,2020-11-06,79,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,,,S1237,43.680836511,-79.39947188800001,312889.488,4837659.387
2398822,4153363,2017.0,2020.0,1925.0,PRIVATE,12,Toronto-St. Paul's,342 AVENUE RD,4,24,2020-11-06,77,Evaluation needs to be conducted in 2 years,14,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,,,S1237,43.680979699,-79.399528877,312884.875,4837675.29
2398823,4154786,2017.0,2020.0,1960.0,PRIVATE,16,Don Valley East,14 THE DONWAY E,4,40,2020-11-06,69,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,2.0,4.0,4.0,,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,,N1627,43.7357778684,-79.34103170739999,317589.923,4843769.528
2398824,4154787,2017.0,2020.0,1960.0,PRIVATE,16,Don Valley East,12 THE DONWAY E,4,40,2020-11-06,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,,N1627,43.7353799948,-79.34093531270001,317597.772,4843725.34
2398825,4153372,2017.0,2020.0,1965.0,PRIVATE,12,Toronto-St. Paul's,82 WARREN RD,7,49,2020-11-06,80,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,5.0,,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1237,43.6853486337,-79.4067397267,312303.234,4838159.076
2398826,4156297,2017.0,2020.0,1968.0,PRIVATE,2,Etobicoke Centre,25 WARRENDER AVE,13,126,2020-11-06,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,3.0,5.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0227,43.67573405,-79.551408627,300638.915,4837089.0819999995
2398827,4156102,2017.0,2020.0,1968.0,PRIVATE,2,Etobicoke Centre,35 WARRENDER AVE,7,108,2020-11-06,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0227,43.676251271000005,-79.552119041,300581.193,4837146.295
2398828,4155928,2017.0,2020.0,1971.0,PRIVATE,2,Etobicoke Centre,41 WARRENDER AVE,7,105,2020-11-06,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0227,43.676012058999994,-79.553552325,300469.80100000004,4837116.899
